session_id,user_id,pricing_model,energy_kwh,import_kwh,export_kwh,net_kwh,schema_version,start_ts,end_ts,batch_day,receipt_hash,merkle_root,batch_root
run_20260217_220238-0211,,TOU,5.067,,,,,2026-02-17T04:04:43.626288Z,2026-02-17T04:44:43.626288Z,2026-02-17,0xf798997de13a2528de5620bada2cdf6b65e970b7316524c2f0b0781d49510bb7,0x7ac57bd684bea437be16194431256dbad3d722ad81c92d9677693d3330507374,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0212,,TOU,6.979,,,,,2026-02-17T02:11:02.515749Z,2026-02-17T02:51:02.515749Z,2026-02-17,0xff82aee688860d4cd3c31b7197349422faab3c295573752fc41d6effdf044f5f,0xf4a43e5d93eff5b5fb0bed67e0a7f063c0107d1a1297cdb6c90c71c6721254a1,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0213,,TOU,10.175,,,,,2026-02-17T20:41:22.808120Z,2026-02-17T21:11:22.808120Z,2026-02-17,0x85322ca5cceaee1c9266072cd95469dd3f8a0903477d881ef22cd7a3362f7b93,0x0b09d56007ca7c5e4b36110520b28185135a1b49020323112e9d592b25ee5d36,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0214,,TOU,11.273,,,,,2026-02-17T10:54:53.661559Z,2026-02-17T11:54:53.661559Z,2026-02-17,0x96ad26865332aca34ef1ac7d21cbf3ab2968fa9d415408d7973fab440abb0210,0x4a82344c80506c1fb3c47cc193cdbe63c5fc306dda04821bf8f38c1783cba2d4,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0215,,TOU,5.214,,,,,2026-02-17T21:34:48.393257Z,2026-02-17T22:04:48.393257Z,2026-02-17,0x8e5b5caecfddc1c8d42c35cd2f5e249484b7e6463348899513e362d7059b7c35,0x96bbab63c079f2405b78d6166b8688623ab9a2f97cc74c3132a8f73d40f9f774,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0216,,TOU,3.467,,,,,2026-02-17T03:50:31.197401Z,2026-02-17T04:20:31.197401Z,2026-02-17,0x3e1d224a99ad015919db14dcd0e68e108656c571d3f6458cdb840cf13f2c7d43,0x6871a8d0943dcdfdfd36183eee96aa56bad4ec888b136450bd2d75599eb49511,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0217,,TOU,9.273,,,,,2026-02-17T10:27:24.399542Z,2026-02-17T11:42:24.399542Z,2026-02-17,0xde09b19219a50bb812f54f253b43cb2771607e4da4fdfb0e1cf6f890c558b7ed,0xd3dc2fd881bae254dc94f4d16b0dd6f0575f8d95ce6a9f95dacfa506f99233c0,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0218,,TOU,3.765,,,,,2026-02-17T20:26:17.681560Z,2026-02-17T20:56:17.681560Z,2026-02-17,0x893e59e0c9c5ed67344f570a2d0259bb71eda9198597a57ccc87627b6721ccfa,0x7e532c8da8c25b1a8817451953a5cd3f6d0b5252d1774b96130714281444cd40,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0219,,TOU,11.553,,,,,2026-02-17T16:14:27.083142Z,2026-02-17T16:44:27.083142Z,2026-02-17,0x15f4e261494a1b605d5dc9ae51dcaf836ec6ee8a8f753d59ce0a9424d11a05e3,0xd29422ba528def20657c8ba9d64b05ceba231fbb18510e28238d6504e2d98d62,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0220,,TOU,4.906,,,,,2026-02-17T09:15:15.543588Z,2026-02-17T09:55:15.543588Z,2026-02-17,0x2008156e968f6d1bc6a12bbb80b96d026ab118e3ccfe8af669ab395d0e001595,0x0ccec725574e0ffab64308ec3484c33fdfe4dcecb046b227862439224829cd12,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0221,,TOU,9.13,,,,,2026-02-17T00:07:13.937521Z,2026-02-17T01:22:13.937521Z,2026-02-17,0x5b3d8e352e37cb858f5f095eab8308be16bdb38dab0882e8081e83d973554514,0xe2f130945ddbde2f34814691b5ba653894f7136b2049cfcf7627e65082e4180c,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0222,,TOU,7.339,,,,,2026-02-17T02:42:13.136285Z,2026-02-17T03:42:13.136285Z,2026-02-17,0x87f2943003b79721b65d3922737d53f0746307b727f072d0473d968bfc9722ab,0x42d6f6d30f7f7f7e1727e6d26c52ec98a9b13d8734ecc4edff4b53c6e4837129,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0223,,TOU,27.51,,,,,2026-02-17T04:05:31.077138Z,2026-02-17T05:20:31.077138Z,2026-02-17,0x0da249118fe0a69ceef8a61c2c6d6fd62cafe27d5fade21c5c85f372b5144d45,0xeb5e3e6ca7f84b30c4965dabef91f236ddf90ca2a7c858dd02ff2f68f94ce173,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0224,,TOU,11.746,,,,,2026-02-17T13:37:53.663930Z,2026-02-17T14:07:53.663930Z,2026-02-17,0x074eac000c1cd9d32395be65e113fa117b63d4c2dc05a47a48bfa330d5a847a1,0xb41cbd5f016772fd9b6ff44c98349975a570298450925c269e58c9126f272974,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0225,,TOU,7.314,,,,,2026-02-17T11:01:13.162709Z,2026-02-17T11:41:13.162709Z,2026-02-17,0x142ea0a6788da113f94ab1ce1b9608636b67bd8cfa3cde6b6cb12dd9cec09270,0x5c2ecff789381b074ec4ae2796305ad408a1021ab761620abd469250c3070c4c,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0226,,TOU,2.595,,,,,2026-02-17T12:27:19.626460Z,2026-02-17T12:47:19.626460Z,2026-02-17,0x14b1a00dfedbbbaa8e6820334e86d965506223be13fc8d5bfb6ef9d2f7918518,0xebc1096816ef5d501f8e2346d5677ca5e19f7acc0e5e870b130335eb79a34774,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0227,,TOU,22.647,,,,,2026-02-17T14:26:38.821089Z,2026-02-17T15:26:38.821089Z,2026-02-17,0x37597a38aa83a2db661eb2a428997e8e018ad9dc57ffdf530461e521025ab423,0xa1669ed3202435f7a418cacd90b562f4a9ffcee4a0cafe17c9667e9f9a1f0afc,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0228,,TOU,14.842,,,,,2026-02-17T21:55:34.888257Z,2026-02-17T22:35:34.888257Z,2026-02-17,0x2928eb860c8d05d083cc0bb2e3407b292f5f63f2096e3fbb189acfd1d947bc4b,0xb7a24c8377e8a1eb6441404c61408e935610edeaa2f9d04b2c419cdc6bffeebb,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0229,,TOU,4.801,,,,,2026-02-17T18:19:40.529517Z,2026-02-17T18:59:40.529517Z,2026-02-17,0x1f90b1b9ee419a75633a64238031cb0edb7b7190796f6b4b958248fe42f85e0e,0xc31daea6caa127ec3d6e3cf558951b286942a7fbf0bbcc8dfe0f2c371b55f920,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0230,,TOU,3.313,,,,,2026-02-17T01:12:21.087866Z,2026-02-17T01:42:21.087866Z,2026-02-17,0xab56e6ace53158866a08ce1d9db7473b4fa0e9234ade885a082ef8be520e6004,0xa153d6757e2ac6594b1919419ff98b2524724bad93406d2724225ac5a619fbc7,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0231,,TOU,14.621,,,,,2026-02-17T09:42:07.882639Z,2026-02-17T10:22:07.882639Z,2026-02-17,0xd85e84a55ecd2134719bc619412b1f0a7e0d965edbb8c81bfc594d7b99cb8ba3,0x396c735f7d1a86f57f110e6a63b036a9eeced790486a384fbc697f20ef699629,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0232,,TOU,7.142,,,,,2026-02-17T11:26:30.642297Z,2026-02-17T12:26:30.642297Z,2026-02-17,0x787d8c787003e801de86262eb09f945841503ce51efa8dba072544f972d9a168,0xc2edabc1980b3cf51249082be9170dc7673b288d4be421d52b28eba66c009f6c,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0233,,TOU,7.274,,,,,2026-02-17T10:15:17.192081Z,2026-02-17T11:15:17.192081Z,2026-02-17,0x33ee8c24381b03d4d6ea4c9af446b6470e10dafd9f27479445ea1ea443c990a2,0x40b3d4728dd49db99e726b2b09da63f0ca65430c6e365b23d41d6e1c8ff0781b,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0234,,TOU,7.563,,,,,2026-02-17T16:42:36.052022Z,2026-02-17T17:22:36.052022Z,2026-02-17,0x19cd2b7386fdfcb6b6688e5f598de6c466c8d38755b2afe960bd7b0509522f73,0xbe431948fbd3ac927f6c9c1896434d539ca9aa9a6f66d13c89e1ad806a52d637,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0235,,TOU,5.578,,,,,2026-02-17T08:29:24.064293Z,2026-02-17T08:59:24.064293Z,2026-02-17,0x75b6ea606d6884a67e6e4cfe18e451ac086d8c384d42fc4e38531ba94db5d648,0x68c1733ebe70e18c416f8da432b9b424a12a5686c8588be81f0e0756095f6a9f,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0236,,TOU,13.796,,,,,2026-02-17T22:24:30.693998Z,2026-02-17T23:39:30.693998Z,2026-02-17,0x83212fb4cacb3132362fa26576b8f7ecfe6970c79ce14e84884b0867037014b5,0x041292deecc86475d92832a8fd4581e47614c7c5918483f827cade92503d1f4c,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0237,,TOU,5.376,,,,,2026-02-17T07:38:06.535258Z,2026-02-17T08:08:06.535258Z,2026-02-17,0xff754918f7fe5c72777a50613c0e0919eb755b89ce134122ab4beb04163a2e32,0xf7b48c732c0a5daf6c9609aec8ed2423b7c8b2ac92fdc53bbfb34cd45e2939f2,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0238,,TOU,4.511,,,,,2026-02-17T07:27:03.313550Z,2026-02-17T08:07:03.313550Z,2026-02-17,0x9b62209e5701471a2c31be04c3973b43a0b2237dbf4afca9dbd68a557670dcd3,0xb718912919e77736fc33aeec32996cc859efc63647c7518f8c5556ff16f4d63f,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0239,,TOU,3.693,,,,,2026-02-17T03:13:55.974038Z,2026-02-17T03:33:55.974038Z,2026-02-17,0x1da1d945e3493d5ef5588e4146988c01d2b56886f99d975ccfa94c7c8a312792,0xa4a716d73f89ba6b7d1adec5db83a4dda1255e7d60d9872adf10d4b9aab000d5,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0240,,TOU,7.218,,,,,2026-02-17T01:21:04.370760Z,2026-02-17T02:01:04.370760Z,2026-02-17,0x1a81b87dd0cb4f095fc31b72d582ed6eadbf4077748ccc7fc105d3f5d22ad9af,0x218acaf2f415f30e51971dd8bcb0e034ae10bfbecdc8c0b7302d006d82dfcdf8,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0241,,TOU,14.576,,,,,2026-02-17T08:05:12.488902Z,2026-02-17T08:45:12.488902Z,2026-02-17,0xfa2a1245609218a5bf6bbfc52427a7f0e2bed6f5e5e344925196ae1fff8b699e,0x9a8c19ea981317043d207814d4ba19b243f8642e4ec483ce6e6e1a43a82feeb8,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0242,,TOU,4.791,,,,,2026-02-17T01:07:50.974243Z,2026-02-17T01:47:50.974243Z,2026-02-17,0x6f61b7cb74f3434f435848f514df532a3ead688abb0e5c63262f620a195bc8db,0x065548eb875129af03f8d11300d2c89ecfadb358af3b76c34dbbfbe28605a63a,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0243,,TOU,7.432,,,,,2026-02-17T12:02:46.987626Z,2026-02-17T12:42:46.987626Z,2026-02-17,0x4046ddb98ec199b2e4fbcae58d0042bf6e772df4f164e5775495f23ee3dca634,0xcf2814de5e4803c35f6f00619bef7779310984edc06e2836925bb3f42f870630,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0244,,TOU,14.246,,,,,2026-02-17T05:08:44.894422Z,2026-02-17T05:48:44.894422Z,2026-02-17,0x973d5bf3968f604418a2a4b121f934e7e12e70dd74fb60a3b9ad3158178bf4e6,0xf7f2b540e8264021f06f12aade6427911c9a05e7c0dee737631dd660323fbb3d,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0245,,TOU,14.763,,,,,2026-02-17T19:35:22.893954Z,2026-02-17T20:15:22.893954Z,2026-02-17,0xae1f26b16b52d4fd0ccbff6db5fb0b2ce5115e578f7dcf4decff8091dc3ede08,0x4e05a71c99244e27103466fde9d4f28d9496edceaa788d4a0d23afa08906af58,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0246,,TOU,27.131,,,,,2026-02-17T03:11:23.612859Z,2026-02-17T04:26:23.612859Z,2026-02-17,0x78743f8a5fcb0463bf79c21590f5d8a9e1f8a634192b61041d7b2913c9621771,0xe5796ab29154f4e759eb21fca27f6ce90a6b3a5e472921bd93fa91607bf72e38,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0247,,TOU,15.403,,,,,2026-02-17T22:02:37.889257Z,2026-02-17T22:42:37.889257Z,2026-02-17,0x195c0d069219330174919ad52ea95fbb7e156c4cb9c8f2a8a9ec32eb1f44b0bf,0xa34cbff54628f35b277cc27a786507eb1a404bc750d137441d872985803e5812,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0248,,TOU,21.54,,,,,2026-02-17T20:52:39.325266Z,2026-02-17T21:52:39.325266Z,2026-02-17,0x39e8bd069dd5172308b6df1da6224f9427cd5f535064101672eb00d751e94d80,0xf36de97ddb6378aaa37de8a43ea963fdf90ff2a9d9afa7d621e9951878a9b424,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0249,,TOU,7.313,,,,,2026-02-17T07:20:19.461844Z,2026-02-17T08:00:19.461844Z,2026-02-17,0x8d3afd645cef6f24f5aec606327434b905c44bb13ba73364150be9ff06c5ea87,0xd5a6062a02e2c0034da1c7a961648c5bc1d73f39a7d3730cc444f61bb9e0e702,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0250,,TOU,5.832,,,,,2026-02-17T13:34:31.324125Z,2026-02-17T14:04:31.324125Z,2026-02-17,0xffcb147a1674d165fa95ce37aad246a06436161747d6d9303f9ac3ab023a1641,0xc48a0b1007200718bf021546139e00a80018e4777a68a3ae9e52e5300209db6d,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0251,,TOU,3.52,,,,,2026-02-17T06:31:52.613249Z,2026-02-17T07:01:52.613249Z,2026-02-17,0x4e0f0983fce5679cd22d7c449cd0d66f668f2aeaee277808bc6bbb8e620ec942,0x860ccff24ab2527c8515677874edcb8e9b203f290c38602697aeb50d3cd9e114,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0252,,TOU,7.532,,,,,2026-02-17T11:08:59.031286Z,2026-02-17T11:28:59.031286Z,2026-02-17,0x05a0a6afb0b2e2807db69e1e882cb7a2b98643fa3130faade7264b6fdf43366b,0x07048c2998be8e34c375203d6916b12637b5f6bc5f167a8227d47a56d0b3e763,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0253,,TOU,7.661,,,,,2026-02-17T13:19:11.245435Z,2026-02-17T13:39:11.245435Z,2026-02-17,0x8d3725c692ca44f40a8dc407fcfa477b3baa0851fcd94155c903f9f3c0b944b0,0x73a31e45d8cd487ebb4af3511b34df74956a87aa9f016dd970723944c48f24c3,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0254,,TOU,13.402,,,,,2026-02-17T08:06:12.180626Z,2026-02-17T09:21:12.180626Z,2026-02-17,0xde510d8c5cea9cbb1972703427bd00e750fe545987f531f008e7c032f25a1be6,0x67b56a9e41b78f522248194c3da5375a9786f74c2b583e906477903642c4e193,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0255,,TOU,7.263,,,,,2026-02-17T23:02:15.346861Z,2026-02-18T00:02:15.346861Z,2026-02-17,0x5b7e16e0ea38d59489b604f1676cbfcfe0e0736c8f38bcb74d2783950781d49f,0xcc3a148d3752eb9dc0f3ac7fd551f94262bd6aa0bbede635b577ecd9fb46eefc,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0256,,TOU,7.536,,,,,2026-02-17T13:01:16.693318Z,2026-02-17T13:41:16.693318Z,2026-02-17,0x7bae166e180b47ada58417e4f49d665853599855cd7eec9579f2edd4075f1f88,0x610a6b50b227f557d36c3c7f0130e8652aac27ffb1bde74adbd70b2130412dfa,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0257,,TOU,2.36,,,,,2026-02-17T02:36:58.770203Z,2026-02-17T02:56:58.770203Z,2026-02-17,0x7697b73f441954d64e6b243e956d5e425e5ea05abaa214d1c2aab7c4eba17b5c,0x2022c0e9742088e2eb6edacabd6bdea60a38c359075c7440ee2bfdc0767fdde4,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0258,,TOU,7.408,,,,,2026-02-17T06:23:22.929523Z,2026-02-17T07:03:22.929523Z,2026-02-17,0x8e2b684600ea377215ed9a492ca4ff4c817719a27690900ea45d88404ac7702b,0xb34129819ab19dd49a870633a6e65f74755f2bfcbb679ea6cb50e597c6c05e80,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0259,,TOU,2.516,,,,,2026-02-17T07:16:30.922928Z,2026-02-17T07:36:30.922928Z,2026-02-17,0xd2958feb27e267c9dbbc0804d8372b15a976a66ebb698f37125d3d31527de579,0x2329ee9baf7c72bff2d8f8fe7277e191d6be19a51ac1ae573e7694100156138a,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0260,,TOU,15.681,,,,,2026-02-17T14:52:09.532684Z,2026-02-17T15:32:09.532684Z,2026-02-17,0xa606b5e2922f47e7b1455baea671ee80b647387ddc55c3d3179a484c6ae6b0e5,0x1b90cb6635513ab85e72f555a441e1ed1ff15c090477c3668b1f2cc866baea12,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0261,,TOU,7.014,,,,,2026-02-17T08:15:50.283649Z,2026-02-17T08:35:50.283649Z,2026-02-17,0x1719dd9eec2acf09f0a32c6c565ebde9186dd6e618921f250a87f44e90b86651,0xaf02037d1fdccd1a9e4e224ab7bea8fd116b7b99063ac4ad95fb80e71f0d05ab,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0262,,TOU,14.647,,,,,2026-02-17T07:54:25.447450Z,2026-02-17T08:34:25.447450Z,2026-02-17,0xdc877b05873c37e3aa84647bd05c603179df151c8ca9f2043e3b9516102f08b8,0x6237051aa31508533994bdc57c663b97ec0edd14ee5dda1e452ab1c8d0a42226,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0263,,TOU,7.276,,,,,2026-02-17T09:16:24.229425Z,2026-02-17T09:36:24.229425Z,2026-02-17,0x95c06a76e418f5498625e1633ab95687ac7046711c3c919e6acb40500f7d7d84,0x22fcd1233b5b3866f97c6c41a83747f0f8839f3ec2206066e7be9f3fb7241d5b,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0264,,TOU,5.659,,,,,2026-02-17T12:11:01.616157Z,2026-02-17T12:41:01.616157Z,2026-02-17,0xc74ce78e47f193c1a5168f5888d779199d93ea8caf17b899f8fe7eb2f82f9b33,0x06ccc00deec6c4bcbb4b249174aef33d882a7a6df93b7ab156e35dddb439b162,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0265,,TOU,3.507,,,,,2026-02-17T10:13:49.781997Z,2026-02-17T10:33:49.781997Z,2026-02-17,0x1d761b52b3ebe6be218022990c55c3d4491bb55484985f696b4a7c983d44be8a,0x871090a769fa4ddd407fb877a78c37d0fc67f00fc9f424b71126833d16ebb8f3,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0266,,TOU,8.873,,,,,2026-02-17T23:07:24.121040Z,2026-02-18T00:22:24.121040Z,2026-02-17,0x8898bea6cbd7d979c65f91e99d73be4b4f28a6bf0b4877195198372a6d07f221,0x1081a31c7c406a5aa7d1ccec74e110fa6a1167176b93015ddcc6b333df0aaa46,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0267,,TOU,3.523,,,,,2026-02-17T21:14:48.381838Z,2026-02-17T21:44:48.381838Z,2026-02-17,0xbbcb7ec3553d6abc0d4af4d7c2f036c1a128a40120898a777e91921e88ad7d18,0xda25735e6196de1aeb7876bb438d0bd8580ed99b100d18378eeb7ac5b767d5e3,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0268,,TOU,7.518,,,,,2026-02-17T12:09:54.726916Z,2026-02-17T13:09:54.726916Z,2026-02-17,0x6278160f658df3d67f86e73a5ecd38eac47621899dc47a06958ced9fa2f69e37,0xc0c9d604e07936f51b17bae3bf66a5b172f2a42bf76e81de462f4c6aa959fcda,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0269,,TOU,27.423,,,,,2026-02-17T13:10:16.402823Z,2026-02-17T14:25:16.402823Z,2026-02-17,0x86cf6093a98542c58f0ca9a54c140ea1160f8efe0a65a9d699e2c9e0c95b9a06,0x6d17ec649e92fec8bb5dd5ab2354b5175e8d62a85fd597f87c797f3930ab0f8a,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0270,,TOU,11.133,,,,,2026-02-17T16:15:32.698965Z,2026-02-17T17:15:32.698965Z,2026-02-17,0xcf02e73fd2540cb1c1944b008bcd8ebfa1cf90f0b80ffafca75ec9515cbfefe5,0x453551979de19f869c7d70eb34692d69c88ff1836a19750380d0f8b16efe959f,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0271,,TOU,26.048,,,,,2026-02-17T16:26:58.107304Z,2026-02-17T17:41:58.107304Z,2026-02-17,0x5112d99c41da7df366affc31b048ae13c1a938b551d44940368569f77ad510f9,0x54b3552c473556472ed3662a6da7695fcb37233e155f703b2382a0a4c794a67e,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0272,,TOU,13.725,,,,,2026-02-17T06:02:04.142300Z,2026-02-17T07:17:04.142300Z,2026-02-17,0x1b3ee9e6000d90eb27d7d82508090fb5297030e5e16b5a1e0660519545927fa2,0x8c5b120e78657e5e2d63a3d04402fb0bafa819a1b796a0ad32cb7bb40d667e16,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0273,,TOU,6.775,,,,,2026-02-17T23:12:28.728488Z,2026-02-18T00:12:28.728488Z,2026-02-17,0xa4a439ec2bce745027e85a3b58a11b29b6b1ea8baaa274278fb883410888c25f,0x795903525d0abd3b519067e49f6da5b5512ce33e9f52dd33bf43c0774d3d6537,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0274,,TOU,15.784,,,,,2026-02-17T00:33:48.916814Z,2026-02-17T01:13:48.916814Z,2026-02-17,0xbd5a91e488243f2e4ce1c9df9e2da6c1042daf41f1ab106cdf6c01a6dce24f7d,0x1d2edd123f8ca63ea6f26b8bc47e04d63e427030b2f0453b17f0aa997845ca8a,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0275,,TOU,27.726,,,,,2026-02-17T05:51:38.694270Z,2026-02-17T07:06:38.694270Z,2026-02-17,0x16d9f61f84e95a3620408e34a2b17006303ccdc4915dd92d7aa3de092e8f49bb,0xedf3c3cb9a4e8631ae048ee567cfdea6bf7495ccead7bbf35a8a66c074858c71,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0276,,TOU,14.561,,,,,2026-02-17T23:01:29.133083Z,2026-02-17T23:41:29.133083Z,2026-02-17,0x86bb5ad740339deda4a5de96a1357437796aca4c2ed2ed9b37d4fd15993b685e,0x81e16e4bdf1d2c50f3ec55c71e72b970fb8a04702245cc3cea56317396bea64a,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0277,,TOU,8.81,,,,,2026-02-17T01:00:56.261197Z,2026-02-17T02:15:56.261197Z,2026-02-17,0x2a6ef41da461187c2dee44ce6371e4523f744c38d6475bcdf07fa93eb6c04cbf,0xc18182cc70bbf236fc6e462cef9b1a99d3d291c299adc5e7059043775e22dd04,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0278,,TOU,7.084,,,,,2026-02-17T07:55:43.716365Z,2026-02-17T08:55:43.716365Z,2026-02-17,0x67bb5ca9cd0578d0d46ef31455883da14fb0c6984afcedb4fefffd18c8922286,0x46271f6742b1e2918056b99679b2c5406c6370a752d6fc373423060732cfc8e6,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
